CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
2698181;ISOSTAR HIGH ENERGY LEMON TABL 24;Uithouding;5.60;5.89;-0.05;0.05
3248572;MAGNESIUM OLIE FL 500ML DEBA;Magnesium;29.75;35.00;-0.15;0.18
3260007;MAGNELEVURES NUTRIDOSES PDR DRINKB.OPL ZAKJE 30;Magnesium;19.80;23.30;-0.15;0.18
2919637;MAGNEMED FORTE PQ BLISTER FILMTABL 90;Spierkrampen;22.91;26.95;-0.15;0.18
2158715;MCDAVID EUROTAPE BLISTER 3,8CMX10,0M 61250;Tape en windels;6.76;7.95;-0.15;0.18
2415099;BOTA HANDPOLSBAND 201 SKIN UNIVERSEEL L;Pols, hand en duim;30.26;35.60;-0.15;0.18
2568442;TRISPORTPHARMA MAGNESIR BLISTER V-CAPS 4X15;Magnesium;17.77;19.75;-0.10;0.11
2105302;SORIA SPORT POTENCY TABL 60;Tonica;12.71;14.95;-0.15;0.18
2277069;DYNASTAB DUAL ENKELBAND T1 2350;Enkel en hiel;51.25;60.30;-0.15;0.18
2454502;L-CARNITINE 750 BE LIFE TABL 300;Uithouding;79.20;88.00;-0.10;0.11
3316270;VISCOHEEL HIELKUSSEN T4;Enkel en hiel;21.50;25.30;-0.15;0.18
2685832;B-IJZER NUTRIDOSES CAPS 50 BOIRON;Ijzer;12.11;14.25;-0.15;0.18
3253218;OMNIVIT BOOST INSTANT FL 8X15ML + 2 GRATIS;Tonica;12.71;14.95;-0.15;0.18
3148145;EPITACT SOEPELE PROPRIOCEPT. ORTHESE DUIM RECHTS S;Pols, hand en duim;22.41;24.90;-0.10;0.11
1511914;LEUKOTAPE P COMBI PACK TAPING KIT 07606700;Tape en windels;16.99;19.99;-0.15;0.18
1549849;PSB SPORT BRACE ANKLE LINKS 1;Enkel en hiel;65.87;77.50;-0.15;0.18
2363752;ACTIMOVE WRIST SPLINT RECHTS L 7341605;Pols, hand en duim;34.26;40.31;-0.15;0.18
3130549;GLUTAVANCE PDR POT 400G;Aminozuren;46.80;52.00;-0.10;0.11
3088135;MAGNEFIX KAUWTABLETTEN 90;Spierkrampen;24.25;26.95;-0.10;0.11
1226901;MAGNESIUM ACTIF CAPS 100 X 600MG DEBA;Spierkrampen;21.25;25.00;-0.15;0.18
3091469;ENERGIX PLUS COMP 30 PHARMANUTRICS;Tonica;16.83;19.80;-0.15;0.18
1043330;BOTA HANDPOLSBAND+DUIM 100 WHITE N3;Pols, hand en duim;20.91;24.60;-0.15;0.18
2095289;BOTA HANDPOLSBAND 200 BLACK S;Pols, hand en duim;18.61;21.90;-0.15;0.18
892174;TENSOPLAST SPORT 6CMX2,5M 1 7154900;Tape en windels;8.37;9.85;-0.15;0.18
2799211;VITAFYTEA PRO CARTILAGO GLUCOSAMINE TABL120X1500MG;Gewrichten;31.02;36.50;-0.15;0.18
2268316;DERMOCOOL GEL 100ML;Massage;7.21;8.48;-0.15;0.18
2463628;DEXSIL PHARMA ORGANISCH SILICIUM DRINKBARE OPL 1L;Gewrichten;33.48;37.20;-0.10;0.11
3233814;ETIXX ISOTONIC POWDER WATERMELON 1KG;Vochtbalans;19.19;23.99;-0.20;0.25
840124;FLORADIX DRAG 84;Ijzer;11.43;13.45;-0.15;0.18
609776;NAQI WARMING UP COMPETITION 2 LIPO-GEL 100ML;Massage;11.64;13.69;-0.15;0.18
2158723;MCDAVID EUROTAPE BLISTER 2,5CMX10,0M 61300;Tape en windels;5.91;6.95;-0.15;0.18
260083;SORIA MELASOR N 3 TOTAL TONIC 200ML;Tonica;12.54;14.75;-0.15;0.18
1304161;CREATINE MONOHYDRAAT PDR OPLOSBAAR 250G DEBA;Melkzuurpreventie;25.50;30.00;-0.15;0.18
2154193;PUSH MED ENKELBRACE LINKS 35-38CM T4;Enkel en hiel;84.15;99.00;-0.15;0.18
2906980;NAQI MASSAGE LOTION ULTRA NF 500ML;Massage;12.82;15.08;-0.15;0.18
3233830;ETIXX ISOTONIC POWDER WATERMELON 12X35G;Uithouding;22.39;27.99;-0.20;0.25
1513563;BOTA POLSBAND ELAST VELCRO SK S;Pols, hand en duim;6.46;7.60;-0.15;0.18
1377944;PERSKINDOL COOL GEL 100ML;Spierpijn;9.77;11.50;-0.15;0.18
2527315;ETIXX CHONDRO GLUCO 1500 TABL 90;Gewrichten;36.79;45.99;-0.20;0.25
2615177;HARPAGO 750 BE LIFE GEL 60;Spierpijn;15.21;16.90;-0.10;0.11
3103124;ETIXX BETA ALAN. SLOW RELEASE TABL 240;Melkzuurpreventie;63.99;79.99;-0.20;0.25
3;COBAN 2 3M COMPRESSIEZWACHTEL 15,0CMX2,70M 1 20026;Tape en windels;9.77;11.50;-0.15;0.18
1552611;L-GLUTAMINE PDR OPLOSBAAR 250G DEBA;Recuperatie;25.07;29.50;-0.15;0.18
1043702;BOTA PLUS ENKEL+VELCRO WH LI L;Enkel en hiel;18.61;21.90;-0.15;0.18
3;FUTURO SPORT KNIEBANDAGE VOCHTREGULEREND L 45697;Knie;25.98;30.57;-0.15;0.18
3070844;VIBRACELL SPORT VLOEIBAAR NF FL 300ML;Tonica;37.96;39.96;-0.05;0.05
1476845;GLUCOSAM-PLUS COMP 90 DEBA;Gewrichten;26.69;31.40;-0.15;0.18
2638948;BOTA HANDPOLSBAND 201 ZWART UNIVERSEEL S;Pols, hand en duim;30.26;35.60;-0.15;0.18
1549906;PSB SPORT BRACE PATELLABAND ONE SIZE;Patella;21.25;25.00;-0.15;0.18
3272473;ETIXX FULL TRAINING COMPLEX AARDBEI 1,4KG;Uithouding;54.39;67.99;-0.20;0.25
2403913;DYNERGO DRINKBARE AMP 18X10ML;Tonica;11.47;13.49;-0.15;0.18
2158178;MCDAVID TENNIS ELBOW STRAP BLACK ONE SIZE 486;Elleboog;16.96;19.95;-0.15;0.18
2605111;AKIL SPORT KIMAS OLIE FL 200ML 10376;Massage;12.75;15.00;-0.15;0.18
2314268;B-MAGNUM TABL 30X450MG VERV.1371-376;Melkzuurpreventie;12.71;14.95;-0.15;0.18
2663920;GLUCOSAMINE 1500 BE LIFE TABL 120;Gewrichten;26.91;29.90;-0.10;0.11
2154110;PUSH CARE ENKELBRACE RECHTS 29-32CM T2;Enkel en hiel;50.57;59.50;-0.15;0.18
1304153;CREATINE MONOHYDRAAT PDR OPLOSBAAR 100G DEBA;Aminozuren;11.47;13.50;-0.15;0.18
2681104;SPORTSCONTROL RECUP GOLD PDR ZAKJE 6X97,0G;Recuperatie;20.83;23.15;-0.10;0.11
1435205;Perfect 3000 Chocolade 1300g;Eiwitten;21.56;22.70;-0.05;0.05
2081826;BIOACTIVE MAGNESIUM CAPS 60;Magnesium;7.61;8.95;-0.15;0.18
3012341;CREATINE 5000 PDR ZAKJE 30X4G;Melkzuurpreventie;79.98;84.19;-0.05;0.05
3249620;COMPRESSPORT CALF R2 BLACK T0;Sportcompressie;23.80;28.00;-0.15;0.18
2463610;DEXSIL PHARMA ORGANISCH SILICIUM DRINKB.OPL 500ML;Gewrichten;22.32;24.80;-0.10;0.11
2156610;MCDAVID LIGHTWEIGHT ANKLE BRACE BLACK S 199;Enkel en hiel;40.76;47.95;-0.15;0.18
1535574;BOTA KNIESTUK DRIE-PANEEL N1;Knie;66.64;78.40;-0.15;0.18
2158863;MCDAVID ANKLE BRACE ELASTIC BLACK L 511;Enkel en hiel;11.86;13.95;-0.15;0.18
2839108;PHARMATON VITALITY CAPSULES NF CAPS 100;Tonica;37.39;43.99;-0.15;0.18
1353473;NAQI MASSAGE LOTION MENTHOL 500ML;Massage;28.44;33.46;-0.15;0.18
2527588;ETIXX IRON AA CHELAAT 125 + CHLOROPHYL TABL 90;Ijzer;35.19;43.99;-0.20;0.25
2931947;ETIXX ARGININE TABL 30;Aminozuren;15.99;19.99;-0.20;0.25
2040244;VISCOSPOT LINKS 2 T1;Enkel en hiel;36.00;40.00;-0.10;0.11
233692;BOTA PLUS KNIE SK XL;Knie;12.32;14.50;-0.15;0.18
1038454;OMNITAPE HARTM 5,00CMX10M 1 5000602;Tape en windels;9.80;12.25;-0.20;0.25
2459873;PROMAGNOR ENERGY + VIT C BRUISTABLETTEN 2X10;Spierkrampen;14.41;16.95;-0.15;0.18
2157667;MCDAVID ANKLE SUPPORT BLACK/SCARLET M 431;Enkel en hiel;19.51;22.95;-0.15;0.18
2314250;B-MAGNUM TABL 90X450MG;Magnesium;29.65;32.95;-0.10;0.11
1353721;NAQI MASSAGE OLIE ACTIVE 100ML;Massage;28.65;33.71;-0.15;0.18
311472;BOTA PLUS ELLEBOOG WH XL;Elleboog;12.32;14.50;-0.15;0.18
3048477;TONIXX GOLD CAPS 180;Tonica;76.29;89.75;-0.15;0.18
2344158;ERGYNUTRIL CHOCOLADE PDR POT 300G;Eiwitten;20.31;23.90;-0.15;0.18
484741;SOPARYX SACHETS - ZAKJES 15;Vochtbalans;7.61;8.95;-0.15;0.18
2154177;PUSH MED ENKELBRACE LINKS 32-35CM T3;Enkel en hiel;84.15;99.00;-0.15;0.18
2221968;MAGDYN PDR ZAKJE 15 3858 METAGENICS;Spierkrampen;16.64;18.49;-0.10;0.11
1436823;Perfect Amino Acid Comp 300x3000mg;Aminozuren;35.44;41.70;-0.15;0.18
2698181;ISOSTAR HIGH ENERGY LEMON TABL 24;Tonica;5.60;5.89;-0.05;0.05
3;FUTURO COMFORT LIFT ANKLE SMALL 76581;Enkel en hiel;11.66;13.72;-0.15;0.18
641803;BOTA PLUS ELLEBOOG WH M;Elleboog;12.32;14.50;-0.15;0.18
1097658;NAQI COLD HOT PACK +BOX+BAG 13X27CM;Spierpijn;9.20;10.82;-0.15;0.18
3142734;L ARGININE 500 CAPS 60 PHARMANUTRICS;Melkzuurpreventie;18.70;22.00;-0.15;0.18
2158822;MCDAVID KNEE BRACE ELASTIC BLACK L 510;Knie;12.71;14.95;-0.15;0.18
1044494;BOTA ORTHO DF+BALEINEN 1000 SK N5;Knie;25.58;30.10;-0.15;0.18
3076742;FYTOSTAR CHEW MAGNESIUM MAXI KAUWTABLETTEN 120;Magnesium;16.96;19.95;-0.15;0.18
39214;FLORADIX ELEXIR 250ML;Ijzer;11.43;13.45;-0.15;0.18
1435742;MAGNETOP GRAN ZAKJE 30;Magnesium;13.85;16.30;-0.15;0.18
2668135;PUSH MED ENKELBRACE AEQUI FLEX RECHTS 34-40CM T3;Enkel en hiel;87.12;102.50;-0.15;0.18
3242997;NAQI MASSAGE LOTION SPORT 500ML;Massage;11.46;13.48;-0.15;0.18
2205359;INOVANCE MAGNESIUM COMP 60 CA078N;Magnesium;13.50;15.00;-0.10;0.11
2989390;MAGNIXX PLUS TABL 160;Magnesium;33.96;39.95;-0.15;0.18
2416204;SALUS MAGNESIUM ELEXIR 250ML;Magnesium;10.58;12.45;-0.15;0.18
2568145;TRISPORTPHARMA ERYTHROMAX BLISTER V-CAPS 2X15;Ijzer;22.50;25.00;-0.10;0.11
3;FUTURO ELLEBOOGBANDAGE EPICONDIL. SKIN M 47862;Elleboog;23.19;27.28;-0.15;0.18
2375475;TRIBUMAX CAPS 90;Krachtboosters;26.60;28.00;-0.05;0.05
2154482;PUSH MED RUGBRACE 65- 75CM T1;Rug;201.45;237.00;-0.15;0.18
1304161;CREATINE MONOHYDRAAT PDR OPLOSBAAR 250G DEBA;Aminozuren;25.50;30.00;-0.15;0.18
674705;BOTA PLUS KNIE WH XL;Knie;12.32;14.50;-0.15;0.18
2950616;WELEDA MASSAGE OLIE CALENDULA FL 100ML;Massage;10.19;11.99;-0.15;0.18
2918027;MAGNEFIX COMP 30;Spierkrampen;11.81;13.90;-0.15;0.18
2961159;PSB SPORT BRACE ANKLE 8 LARGE LINKS;Enkel en hiel;36.97;43.50;-0.15;0.18
2172435;SPORTSTECH ISO PLEX ORANGE 19PORT.3536 METAGENICS;Vochtbalans;17.84;20.99;-0.15;0.18
3;NEXCARE 3M COLD HOT BACK-ABDOMEN BELT L N15711L;Spierpijn;28.21;33.19;-0.15;0.18
2154631;PUSH MED ELLEBOOGBRACE EPI LINKS/RECHTS VERSTELB.;Elleboog;42.92;50.50;-0.15;0.18
2240463;BIO RHUMAL FORTE TABL 180X1500MG;Gewrichten;50.96;59.95;-0.15;0.18
496281;BIO RECORD PLUS FL 10;Tonica;11.47;13.50;-0.15;0.18
1304153;CREATINE MONOHYDRAAT PDR OPLOSBAAR 100G DEBA;Melkzuurpreventie;11.47;13.50;-0.15;0.18
3115946;MANNAVITAL IJZER PLATINUM V-CAPS 60;Ijzer;7.61;8.95;-0.15;0.18
2354215;VITAFYTEA ARTRIOPHYT FORTE COMP 90;Gewrichten;31.02;36.50;-0.15;0.18
2726289;STAR BALM MASSAGE LOTION 200ML;Massage;9.31;10.95;-0.15;0.18
2750503;ETIXX SHAKER 700ML;Vochtbalans;3.19;3.99;-0.20;0.25
1380690;PERSKINDOL ACTIVE GEL 100G;Spierpijn;9.77;11.50;-0.15;0.18
1043322;BOTA HANDPOLSBAND+DUIM 100 WHITE N2;Pols, hand en duim;20.91;24.60;-0.15;0.18
3168093;ETIXX ISOTONIC JUNIOR 400G;Uithouding;9.59;11.99;-0.20;0.25
488882;BOTA POLSBAND ELAST VELCRO WH L;Pols, hand en duim;6.46;7.60;-0.15;0.18
2952224;MAGNECAPS SPIERKRAMPEN CAPS 84;Magnesium;23.12;27.20;-0.15;0.18
1696467;ARTI PLUS COMP 120;Gewrichten;39.36;46.31;-0.15;0.18
3316247;VISCOHEEL HIELKUSSEN T1;Enkel en hiel;21.50;25.30;-0.15;0.18
1496686;CREATINE MONOHYDRAAT CAPS 100X500MG DEBA;Melkzuurpreventie;12.66;14.90;-0.15;0.18
1682749;CREATINE 1000 COMP 200;Melkzuurpreventie;16.65;18.50;-0.10;0.11
3036324;MAGNECALM MAGNESIUMGLYCEROFOSFAAT COMP 40;Spierkrampen;12.54;14.75;-0.15;0.18
1181015;ISOSTAR HIGH ENERGY FRUIT 40G;Uithouding;1.23;1.29;-0.05;0.05
2371086;TRISPORTPHARMA CREABOL TROPICAL PDR 1KG;Melkzuurpreventie;35.50;39.45;-0.10;0.11
3;NEXCARE 3M WARME GELKRUIK TRADITIONAL N1576;Spierpijn;15.92;18.73;-0.15;0.18
1758978;PROMAGNOR CITROEN Z/SUIKER KAUWTABLETTEN 30X450MG;Magnesium;13.56;15.95;-0.15;0.18
3085446;MANNAVITAL CARTILATON TABL 120;Gewrichten;33.11;38.95;-0.15;0.18
2580561;L-GLUTAMINE 500MG BIOTICS CAPS 180;Recuperatie;22.92;26.96;-0.15;0.18
3;FUTURO COMFORT LIFT ANKLE LARGE 76583;Enkel en hiel;11.66;13.72;-0.15;0.18
2971463;FERROFORTE B+C MAXIPACK 500ML;Ijzer;28.48;29.98;-0.05;0.05
1327873;WELEDA ARNICA POMM/ ZALF 30ML;Massage;7.64;8.99;-0.15;0.18
180455;BOTA 33 DF KNIE 42CM L;Knie;12.32;14.50;-0.15;0.18
3247947;MAGNE B PLUS D TABL 120;Spierkrampen;31.41;34.90;-0.10;0.11
1682095;CARBO ENERGY SINAAS PDR 2KG;Sportenergie;25.15;27.95;-0.10;0.11
2900207;PUSH MED SCHOUDERBRACE PLUS LINKS 55- 75CM T1;Schouder;53.12;62.50;-0.15;0.18
2401305;SLOAN SPORT POLSBAND M;Pols, hand en duim;15.29;17.99;-0.15;0.18
2727899;MAGNIXX PLUS TABL 80X1361MG;Magnesium;21.21;24.95;-0.15;0.18
2154334;PUSH CARE KNIEBRACE LINKS/RECHTS 31-34CM T2;Knie;59.07;69.50;-0.15;0.18
1299601;L-ARGININE CAPS 100X500MG DEBA;Aminozuren;17.76;20.90;-0.15;0.18
1662121;CHONDRO-600 CAPS 120X600MG DEBA;Gewrichten;44.96;52.90;-0.15;0.18
1625359;BCAA FORTE CAPS 180 DEBA;Aminozuren;35.61;41.90;-0.15;0.18
2260990;MACA 500 CAPS 90 4071 METAGENICS;Tonica;21.67;25.49;-0.15;0.18
176305;BOTA 44 AB ENKEL 25CM XL;Enkel en hiel;12.32;14.50;-0.15;0.18
3126752;L-GLUTAMINE PDR POT 400G 16646 METAGENICS;Recuperatie;40.04;44.49;-0.10;0.11
251413;NAQI COLD PACK LARGE 27X35CM;Spierpijn;16.39;19.28;-0.15;0.18
3;COBAN 3M REKVERBAND BLUE ROL 7,5CMX4,57M 1583P-B;Tape en windels;4.06;4.78;-0.15;0.18
2739274;PROMAGNOR CAPS 60X450MG;Melkzuurpreventie;25.60;28.45;-0.10;0.11
3;FUTURO SPORT KNIEBANDAGE VOCHTREGULEREND M 45696;Knie;25.98;30.57;-0.15;0.18
2481232;GLUCOSAMINE HP COMP 180;Gewrichten;68.85;76.50;-0.10;0.11
2898682;BOTA ORTHO AB+VELCRO 930 WH N5 22600060;Enkel en hiel;42.33;49.80;-0.15;0.18
2158855;MCDAVID ANKLE BRACE ELASTIC BLACK M 511;Enkel en hiel;11.86;13.95;-0.15;0.18
2154201;PUSH MED ENKELBRACE LINKS 38-41CM T5;Enkel en hiel;84.15;99.00;-0.15;0.18
3;NEXCARE 3M HEAT PATCH 13CMX9,5CM 2 N2002P;Spierpijn;6.87;8.08;-0.15;0.18
1302439;TOPIDERM MASSAGE LOTION 250ML;Massage;7.56;8.90;-0.15;0.18
1043595;BOTA PLUS ENKEL+VELCRO SK RE XL;Enkel en hiel;18.61;21.90;-0.15;0.18
1513571;BOTA POLSBAND ELAST VELCRO WH S;Pols, hand en duim;6.46;7.60;-0.15;0.18
2995348;RHODIOLA EXTRA FORTE CAPS 100;Uithouding;20.65;22.95;-0.10;0.11
2363844;ACTIMOVE ANKLE SUPPORT M 7341401;Enkel en hiel;19.29;22.70;-0.15;0.18
2231355;BOTA PATELLA BANDAGE SPORT UNIVERSEEL;Patella;13.26;15.60;-0.15;0.18
2527414;ETIXX MAGNESIUM 2000 AA BRUISTABLET 30;Melkzuurpreventie;15.99;19.99;-0.20;0.25
2154078;PUSH CARE ENKELBRACE LINKS 32-35CM T3;Enkel en hiel;50.57;59.50;-0.15;0.18
2961175;PSB SPORT BRACE ANKLE 8 MEDIUM RECHTS;Enkel en hiel;36.97;43.50;-0.15;0.18
2898658;BOTA ORTHO AB+VELCRO 930 WH N2 22600057;Enkel en hiel;42.33;49.80;-0.15;0.18
3194701;MANNAVITAL WHEY PROTEINE 94 PDR 900G;Eiwitten;31.02;36.50;-0.15;0.18
2137032;ICE POWER COLD GEL ROLLER TUBE 75ML;Spierpijn;11.60;13.65;-0.15;0.18
1752385;PSB SPORT BRACE DUIM RECHTS 16-19CM S;Pols, hand en duim;38.25;45.00;-0.15;0.18
285460;BOTA PLUS KNIE WH S;Knie;12.32;14.50;-0.15;0.18
1173616;TOPIDERM COOL GEL 250ML;Massage;10.37;12.20;-0.15;0.18
3217635;THERAPEARL HOT-COLD PACK MULTIZONE SPORT;Spierpijn;8.98;10.56;-0.15;0.18
3202975;MAGNESIUM QUATRO 550 BE LIFE POT CAPS 60;Magnesium;10.80;12.00;-0.10;0.11
2645620;PROTIFAR PDR 225G;Eiwitten;11.98;12.61;-0.05;0.05
820175;GIBAUD ELLEBOOG TENNIS 1MAAT 6117;Elleboog;27.27;32.08;-0.15;0.18
3148228;EPITACT SOEPELE PROPRIOCEPT. ORTHESE DUIM RECHTS L;Pols, hand en duim;22.41;24.90;-0.10;0.11
2703767;ETIXX LADY POWER 60 V-CAPS 60;Tonica;24.79;30.99;-0.20;0.25
3148202;EPITACT SOEPELE PROPRIOCEPT. ORTHESE DUIM LINKS M;Pols, hand en duim;22.41;24.90;-0.10;0.11
2321701;TRISPORTPHARMA ADAPTOSIR BLISTER CAPS 4X15;Tonica;67.50;75.00;-0.10;0.11
2777746;ETIXX RECOVERY + ENERGY SPORT BAR CARAMEL 12X40G;Sportenergie;19.99;24.99;-0.20;0.25
2767739;ETIXX RECOVERY + ENERGY SPORT BAR PEANUT 12X40G;Spierpijn;19.99;24.99;-0.20;0.25
3238672;PROMAGNOR CAPS 90X450MG;Magnesium;35.05;38.95;-0.10;0.11
2682276;OLIGOBIANE FE CU GEL 90X440MG;Ijzer;23.80;28.00;-0.15;0.18
1045335;BOTA ORTHO AB 900 SK N4 24CM;Enkel en hiel;22.27;26.20;-0.15;0.18
2972230;NUTRIMONIUM VANILLE NF PDR ZAKJE 28 15819;Tonica;33.74;37.49;-0.10;0.11
2363729;ACTIMOVE WRIST SPLINT LINKS XL 7341608;Pols, hand en duim;34.26;40.31;-0.15;0.18
1732650;ISOSTAR SINAAS POEDER 400G NF;Uithouding;9.50;10.00;-0.05;0.05
2154656;PUSH MED ELLEBOOGBRACE LINKS/RECHTS 26-29CM T2;Elleboog;92.65;109.00;-0.15;0.18
2158814;MCDAVID KNEE BRACE ELASTIC BLACK M 510;Knie;12.71;14.95;-0.15;0.18
3233814;ETIXX ISOTONIC POWDER WATERMELON 1KG;Uithouding;19.19;23.99;-0.20;0.25
88443;BOTASOL KNIESTUK SK 42CM L 2;Knie;19.38;22.80;-0.15;0.18
53777;LEUKOTAPE CLASSIC WIT 3,75CMX10M 1 0170100;Tape en windels;7.47;8.79;-0.15;0.18
1182211;ISOSTAR HIGH ENERGY BANAAN 40G;Sportenergie;1.23;1.29;-0.05;0.05
1043561;BOTA PLUS ENKEL+VELCRO SK RE S;Enkel en hiel;18.61;21.90;-0.15;0.18
1304179;CREATINE MONOHYDRAAT PDR OPLOSBAAR 500G DEBA;Aminozuren;42.50;50.00;-0.15;0.18
2906816;MAGNEPAMYL FORTE CAPS 60;Magnesium;13.42;15.79;-0.15;0.18
2152049;EPIPOINT BANDAGE TENNIS ELBOW;Elleboog;43.65;48.50;-0.10;0.11
2137032;ICE POWER COLD GEL ROLLER TUBE 75ML;Massage;11.60;13.65;-0.15;0.18
1463298;NAQI START OIL 200ML;Massage;12.14;14.28;-0.15;0.18
3;FUTURO ENKELBANDAGE SKIN M 47875;Enkel en hiel;16.02;18.85;-0.15;0.18
1094143;VISCOGIB HIELVERHOGER X 2 39-42 T2 6369;Enkel en hiel;25.36;29.84;-0.15;0.18
2325363;THUASNE SPORT SCHOUDERSTEUNBANDAGE NEOPREEN M 576;Schouder;27.26;28.70;-0.05;0.05
497750;BOTA PLUS ENKEL SK S;Enkel en hiel;12.32;14.50;-0.15;0.18
2697522;STAR BALM FAST COLD PACK 11,5CMX19CM 2X75G;Spierpijn;3.40;4.00;-0.15;0.18
2700508;MAGNESIUMTAURAAT V-CAPS 100X750MG DEBA;Magnesium;19.72;23.20;-0.15;0.18
2158830;MCDAVID KNEE BRACE ELASTIC BLACK XL 510;Knie;12.71;14.95;-0.15;0.18
2605137;AKIL SPORT COLD CREME TUBE 75ML 10375;Massage;9.52;11.20;-0.15;0.18
1236645;L-TAURINE CAPS 100X500MG DEBA;Tonica;16.91;19.90;-0.15;0.18
2154516;PUSH MED RUGBRACE 97-110CM T4;Rug;201.45;237.00;-0.15;0.18
1045038;BOTA ORTHO DF 2110 WH N4;Knie;70.80;83.30;-0.15;0.18
3;FUTURO COMFORT LIFT KNEE LARGE 76588;Knie;11.66;13.72;-0.15;0.18
1574268;MACA BIOTICS COMP 60;Tonica;38.06;44.78;-0.15;0.18
863191;GIBORTHO DIJSTUK H21 WIT 43-49 T1 6519;Dij;24.62;28.97;-0.15;0.18
3;NEXCARE 3M COLDHOT MINI+HOES 10,0X10,0CM N1573DAB;Spierpijn;6.49;7.64;-0.15;0.18
2385680;CHONDRONORM TABL 180 NUTRISAN;Gewrichten;40.44;44.93;-0.10;0.11
2580561;L-GLUTAMINE 500MG BIOTICS CAPS 180;Recuperatie;22.92;26.96;-0.15;0.18
1182211;ISOSTAR HIGH ENERGY BANAAN 40G;Uithouding;1.23;1.29;-0.05;0.05
3046927;COENZYME Q10 CAPS 45;Tonica;13.30;15.65;-0.15;0.18
499004;BOTA HANDPOLSBAND 200 SKIN XL;Pols, hand en duim;18.61;21.90;-0.15;0.18
2527414;ETIXX MAGNESIUM 2000 AA BRUISTABLET 30;Spierkrampen;15.99;19.99;-0.20;0.25
1096999;NAQI MASSAGE OIL REPAIR 30ML;Massage;12.67;14.91;-0.15;0.18
1046259;BOTA 40 AB ENKEL N10 25CM;Enkel en hiel;12.32;14.50;-0.15;0.18
1386051;ARKOCAPS GINSENG PLANTAARDIG 150;Tonica;47.60;56.00;-0.15;0.18
2401263;SLOAN SPORT KNIEBAND XL;Knie;28.04;32.99;-0.15;0.18
2694156;PURESSENTIEL GEWRICHTEN GEL 14 ESS OLIE 60ML;Massage;12.54;14.75;-0.15;0.18
2777746;ETIXX RECOVERY + ENERGY SPORT BAR CARAMEL 12X40G;Uithouding;19.99;24.99;-0.20;0.25
3;FUTURO ENKELBANDAGE SKIN S 47874;Enkel en hiel;16.02;18.85;-0.15;0.18
1428051;Perfect Protein 92+ Vanille Pdr 750g;Eiwitten;27.45;28.90;-0.05;0.05
1428069;Perfect Protein 92+ Vanille Pdr 1400g;Eiwitten;49.26;51.85;-0.05;0.05
2736577;CHONDRO COMPLEX GEL 120;Gewrichten;51.90;61.06;-0.15;0.18
3;COBAN 3M REKVERBAND TAN 7,5CMX4,57M ROL 1 1583P;Tape en windels;4.06;4.78;-0.15;0.18
2459873;PROMAGNOR ENERGY + VIT C BRUISTABLETTEN 2X10;Magnesium;14.41;16.95;-0.15;0.18
2577963;SPORTSCONTROL 2WIN TROPICAL PDR ZAKJE 6X37,75G;Vochtbalans;10.49;12.34;-0.15;0.18
2158871;MCDAVID ANKLE BRACE ELASTIC BLACK XL 511;Enkel en hiel;11.86;13.95;-0.15;0.18
3010246;MAGNE B PLUS D TABL 60;Spierkrampen;16.91;19.90;-0.15;0.18
2154409;PUSH MED KNIEBRACE LINKS/RECHTS 37-41CM T4;Knie;119.42;140.50;-0.15;0.18
3090420;ETIXX RECOVERY SHAKE RASP.-KIWI SRP 12X50G;Recuperatie;26.39;32.99;-0.20;0.25
3395894;ETIXX ISOTONIC POWDER ORANGE-MANGO 1KG;Uithouding;19.19;23.99;-0.20;0.25
2397016;MAGNE-PURE COMP 60;Spierkrampen;11.16;13.13;-0.15;0.18
1343169;ARKOCAPS GINSENG PLANTAARDIG 45;Tonica;18.19;21.40;-0.15;0.18
3162971;VITAFER COMPLEX BLISTER GEL 4X15;Ijzer;20.90;22.00;-0.05;0.05
3384849;ETIXX MAGNESIUM INSTANT TROPICAL STICKS 30;Spierkrampen;16.99;19.99;-0.15;0.18
2346518;GLUCOSAMINE 750MG NUTRI-ETHIC VRAC COMP 1200;Gewrichten;87.49;102.93;-0.15;0.18
2375475;TRIBUMAX CAPS 90;Tonica;26.60;28.00;-0.05;0.05
1045327;BOTA ORTHO AB 900 SK N3 22CM;Enkel en hiel;22.27;26.20;-0.15;0.18
2898625;BOTA ORTHO AB+VELCRO 930 SK N4 22600039;Enkel en hiel;42.33;49.80;-0.15;0.18
3;COBAN 3M REKVERBAND YELLOW ROL 7,5CMX4,5M 1 1583;Tape en windels;3.27;3.85;-0.15;0.18
2719219;BIOACTIVE Q10 100MG PROMOPACK CAPS 120 (90+30);Tonica;48.15;56.65;-0.15;0.18
3;FUTURO POLSBANDAGE NACHT AANPASBAAR 48462;Pols, hand en duim;43.83;51.57;-0.15;0.18
2157683;MCDAVID ANKLE SUPPORT BLACK/SCARLET XL 431;Enkel en hiel;19.51;22.95;-0.15;0.18
2040277;VISCOSPOT RECHT 2 T2;Enkel en hiel;36.00;40.00;-0.10;0.11
1732635;ISOSTAR CITROEN POEDER 400G NF;Uithouding;9.50;10.00;-0.05;0.05
183178;STRAPPAL INDIV. 4,0CMX10M 1 7149200;Tape en windels;6.53;7.68;-0.15;0.18
2754596;SPORTSCONTROL GEL 2WIN BOOST ZAKJE 25;Sportenergie;61.95;72.88;-0.15;0.18
