CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
3255171;PERFEDERM HANDCREME INTENS.VERZ. PARF TUBE 60ML;Droge handen;5.06;5.95;-0.15;0.18
3180544;WELEDA LAVENDEL ONTSPANNINGSBAD 200ML VERV.2139525;Bad en douche;11.72;13.79;-0.15;0.18
3278751;RAIN PHARMA HAND WASH A ZEST OF HAPPINESS 300ML;Ontsmetting en zeep;15.26;17.95;-0.15;0.18
1121946;A/SHAVE FRAVER LOTION BLAUW 125ML;Voor of na het scheren;4.94;5.81;-0.15;0.18
3238441;BODYSOL DOUCHEMOUSSE DETOX 200ML;Bad en douche;6.79;7.99;-0.15;0.18
2966380;LRP NUTRITIC INTENSE RICHE POT 50ML;Dag- en nachtcrème;18.56;23.20;-0.20;0.25
2897312;APIVITA COLOR HAAR N8.0 LICHT BLOND -PPD;Haarverzorging;16.11;18.95;-0.15;0.18
3255791;FOTO ULTRA SOLAR ALLERGY 50ML;Gelaat 50+ en 30+;21.67;25.50;-0.15;0.18
2061661;CENTELYS CR HERSTELLEND-VERZACHTEND-LITTEKENS 30G;Kloven;6.71;7.90;-0.15;0.18
3086220;NEUTROGENA NORDIC BERRY LIPSTICK 4,8G;Lippen;4.67;5.50;-0.15;0.18
3025566;VICHY FDT DERMABLEND TOTAL CORPS CLAIR 100ML;Gezicht;20.76;25.95;-0.20;0.25
2934909;AVENE ZONNECREME IP50+ 50ML;Gelaat 50+ en 30+;13.47;17.50;-0.23;0.30
3179447;ROC SOLEIL-PROTECT VERHELDER.AA FLUID IP50+ 50ML;Gelaat 50+ en 30+;15.26;17.95;-0.15;0.18
1790310;GALENCO BADSCHUIM NEW MAGNOLIA 1L;Bad en douche;5.94;6.99;-0.15;0.18
2966620;APIVITA SUN ZONNECR. FACE GEVOEL. HUID SPF50 50ML;Gelaat 50+ en 30+;20.99;24.70;-0.15;0.18
2026037;LRP AUTOHELIOS GEL CREME 100ML;Bruinen zonder zon;13.60;17.00;-0.20;0.25
3097912;VICHY LIFTACTIV SUPREME PNM 50ML;Dag- en nachtcrème;25.00;31.25;-0.20;0.25
2627164;AVENE SERENAGE DAGCREME NUTRI-REDENSIFIANT 40ML;Dag- en nachtcrème;23.87;31.00;-0.23;0.30
3007929;DERMOLIN WASHGEL HANDEN DISPENSER 200ML;Ontsmetting en zeep;5.06;5.95;-0.15;0.18
2978047;VISMED GEL MULTI BEVOCHTIGEN OGEN 0,3% FL 10ML;Ogen;13.56;15.95;-0.15;0.18
2643534;BIODERMA PHOTODERM IP30 SPRAY 400ML;Lichaam en gelaat;29.91;35.19;-0.15;0.18
3006418;URGO WRATTEN CRYOTHERAPIE FL 38ML;Wratten;17.76;20.90;-0.15;0.18
2605194;AKIL SPORT SANZO LOTION FL 200ML 10370;Ontsmetting en zeep;7.39;8.70;-0.15;0.18
2903987;CETAPHIL DERMACONTROL GEZICHTSVERZORG.IP30 118ML;Acné-huid;20.36;23.95;-0.15;0.18
3153905;AVENE ZONNEMELK KIND IP50+ 250ML;Baby en/of kind;15.78;20.50;-0.23;0.30
3209657;AVENE TOLERANCE EXTREME REINIGENDE MELK TUBE 200ML;Dag- en nachtcrème;15.40;20.00;-0.23;0.30
1087345;AKILEINE AKILDIA LOTION VOETEN DIABET.200ML 103510;Diabetisch voet;12.75;15.00;-0.15;0.18
2953362;AKILEINE AKILDIA CR PIEDS DIABETISCH 75ML 103501;Diabetisch voet;12.24;14.40;-0.15;0.18
2705606;AVENE AFTER SUN MELK HERSTELLEND 400ML;After sun;20.02;26.00;-0.15;0.30
3278827;RAIN PHARMA SHOWER GEL A ZEST OF HAPPINESS 400ML;Bad en douche;16.96;19.95;-0.15;0.18
2896975;APIVITA MEN CARE EDT CEDAR-CARDAMON 100ML;Mannen;36.46;42.90;-0.15;0.18
3049319;VICHY NORMADERM NIGHT DETOX 40ML;Acné-huid;15.80;19.75;-0.20;0.25
2456416;EYE CARE FDT COMPACT PECHE NORMALE DROGE HUID 10G;Gezicht;19.51;22.95;-0.15;0.18
3179405;ROC SOLEIL-PROTECT ANTI RIMPEL FLUID IP50+ 50ML;Gelaat 50+ en 30+;15.26;17.95;-0.15;0.18
3008133;LISANDRA COSMENAIL VAO 4 BLANC 5ML;Nagels;4.21;4.95;-0.15;0.18
2491231;AVENE HYDRANCE OPTIMALE RIJK CR HYDRA IP20 40ML;Dag- en nachtcrème;17.71;23.00;-0.23;0.30
2801413;BODYSOL KIDS DOUCHE 2IN1 KIWI 250ML;Bad en douche;4.24;4.99;-0.15;0.18
2790905;VICHY DERCOS AMINEXIL PRO FEMME AMP 18X6ML NP;Haarverzorging;49.30;58.00;-0.20;0.18
1102045;BEPANTHOL CREME 5% TUBE 50G;Verzorging lichaam;12.32;14.50;-0.15;0.18
2235984;KATIMA A GELAATSPEELING CREME 50ML;Reinigen;27.20;32.00;-0.15;0.18
1496421;EYE CARE PDR COMPACTE TERRE SOLEIL 8;Gezicht;21.89;25.75;-0.15;0.18
2404713;HYDRACID C20 SVR ANTI RIMPEL FL 30ML;Dag- en nachtcrème;40.32;44.80;-0.10;0.11
1283720;FARMATINT BLOND DORE/ GOUDKLEUR 7D;Haarverzorging;11.73;13.80;-0.15;0.18
3296316;BODYSOL DOUCHE CREME 500ML;Bad en douche;6.37;7.49;-0.15;0.18
2679405;NEUTROGENA HANDCRM A/AGE IP25 TUBE 50ML CFR3214889;Droge handen;7.22;8.50;-0.15;0.18
2857670;KNEIPP BIO+ HUIDOLIE 100ML;Verzorging lichaam;14.44;16.99;-0.15;0.18
2754448;LAINO GEZICHTSMASKER VERZACHTEND GEL 12G;Reinigen;1.65;1.94;-0.15;0.18
2236057;KATIMA A LICHAAMSOLIE 150ML;Dag- en nachtcrème;33.15;39.00;-0.15;0.18
2563344;ADAPTAROM MASKER CREME ZUIVEREND 100ML;Reinigen;17.17;20.20;-0.15;0.18
3261856;ASSANIS FAMILY GEL 250ML + POCKET 20ML GRATIS;Ontsmetting en zeep;10.03;11.80;-0.15;0.18
3324571;LRP ANTHELIOS FL EXTREME GETINT SPF50+ AP 50ML;Gelaat 50+ en 30+;14.40;18.00;-0.20;0.25
2719730;PARANIX SPRAY MET KAM 100ML;Haarverzorging;16.96;19.95;-0.15;0.18
2250272;DUCRAY ELUTION SH 300ML;Haarverzorging;10.96;12.90;-0.15;0.18
2990042;URIAGE BARIESUN STICK IP50+;Beschermingssticks;9.35;11.00;-0.15;0.18
3372117;BODYSOL EK RED DEVILS DOUCHE MEN 200ML;Hygiëne;4.24;4.99;-0.15;0.18
3350790;AVENE ZON COMPACT GETINT IP50+ GOUD 10G;Gelaat 50+ en 30+;14.63;19.00;-0.23;0.30
3058021;EYE CARE OOGSCHADUW WATERPROOF CHAMOIS 751;Ogen;14.87;17.50;-0.15;0.18
3041407;URIAGE HYSEAC LOTION SCRUB 200ML;Reinigen;12.41;14.60;-0.15;0.18
3030681;LRP PIGMENTCLAR SERUM 30ML;Masker en serum;25.84;32.30;-0.20;0.25
3164761;VICHY PURETE THERMALE GEL REINIGEND 400ML;Bad en douche;15.64;19.55;-0.20;0.25
3131190;KORRES KB DOUCHEGEL JAPANESE ROSE 2X250ML PROMO;Bad en douche;9.31;10.95;-0.15;0.18
3179413;ROC SOLEIL-PROTECT FLUID BRUINE VLEK. IP50+ 50ML;Gelaat 50+ en 30+;15.26;17.95;-0.15;0.18
3146297;WELEDA EVENING PRIMROSE HANDCREME REVIT. TUBE 50ML;Droge handen;6.79;7.99;-0.15;0.18
2569705;KORRES KM OAP PLUM 77S SUNFLOWER&PRIMROSE 1,8G;Ogen;12.66;14.90;-0.15;0.18
2328110;PARASIDOSE LUIZENKAM FIJN;Haarverzorging;3.36;3.95;-0.15;0.18
3067089;SAFORELLE WASOPLOSSING ULTRA HYDRA 500ML;Verzorging lichaam;12.74;14.99;-0.15;0.18
2799351;TOPIALYSE CREME VERZACHTEND TUBE 200ML;Verzorging lichaam;16.57;19.50;-0.15;0.18
2085900;DERMAVITAL BADOLIE 500ML;Bad en douche;8.70;10.23;-0.15;0.18
2660595;WELEDA WILDE ROZEN DAGCREME VITALIS.LIGHT TBE 30ML;Dag- en nachtcrème;15.72;18.49;-0.15;0.18
3081163;LIERAC SENSORIELLE FRIS WATER TONIFIEREND 100ML;Verzorging lichaam;28.05;33.00;-0.15;0.18
3185907;VICHY IDEALIA NACHT 50ML;Dag- en nachtcrème;22.04;27.55;-0.20;0.25
2741593;APIVITA LIP CARE LIPSTICK KAMILLE 4,4G;Lippen;3.74;4.40;-0.15;0.18
3032414;Eye Care Vao Perfection 1323 Rouge Sombre 5ml;Nagels;14.65;15.43;-0.05;0.05
42929;DIABLE VERT PDR BADZOUT;Kloven, eelt, blaren en likdoorns;6.12;7.20;-0.15;0.18
2972388;BODYSOL KIDS SUNSPRAY IP50+ 150ML NEW;Baby en/of kind;13.56;15.95;-0.15;0.18
194985;NAQI WARMING UP GEL 200ML;Verzorging lichaam;11.02;12.97;-0.15;0.18
3134053;ADERMA EXOMEGA SCHUIMGEL POMPFL 200ML;Bad en douche;10.62;12.50;-0.15;0.18
2354173;CLAIRIAL PEEL GEL 30ML;Reinigen;43.53;48.37;-0.10;0.11
2108553;ASSANIS FAMILY GEL 250ML;Ontsmetting en zeep;10.03;11.80;-0.15;0.18
2324457;AKILEINE GROEN VOETCREME A/TRANSP.TUBE 50ML 103020;Zweetvoeten;9.60;11.30;-0.15;0.18
3051653;OPTIVE FUSION STER OPL FL 10ML;Ogen;14.36;16.90;-0.15;0.18
3049095;P20 ZONNESPRAY IP50+ 200ML;Gelaat 50+ en 30+;34.00;40.00;-0.15;0.18
2716405;DERMALEX CONTACT EXZEMA 30G;Verzorging lichaam;10.16;11.95;-0.15;0.18
2824100;VICHY LIFTACTIV DERM SOURCE OGEN 15ML;Ogen;20.44;25.55;-0.20;0.25
3289022;URIAGE DEPIDERM CX GERICHTE VERZ. A/VLEKKEN 10ML;Pigmentvlekken;18.61;21.90;-0.15;0.18
3069515;BODYSOL SUN SUMMERKIT ADULTS 2X50ML;Lichaam en gelaat;11.01;12.95;-0.15;0.18
3081932;ROC PRO-RENOVE CREME A/AGE RIJK EGALISEREND 50ML;Dag- en nachtcrème;30.56;35.95;-0.15;0.18
3261476;LACTACYD PHARMA ALKALISCH 250ML;Verzorging lichaam;8.07;9.49;-0.15;0.18
1556554;EUCERIN PH5 LIP ACTIV 4,8G;Lippen;4.04;4.75;-0.15;0.18
3007903;DERMOLIN HANDCRME 75ML;Droge handen;4.67;5.50;-0.15;0.18
1483908;SANIHAND HANDGEL 100ML;Ontsmetting en zeep;3.40;4.00;-0.15;0.18
2928539;AVENE HYDRANCE OPTIMAL SERUM HYDRA 30ML;Masker en serum;18.86;24.50;-0.23;0.30
2966604;APIVITA SUN ZONNECR. GEZICHT A/SPOT SPF50 50ML;Gelaat 50+ en 30+;20.99;24.70;-0.15;0.18
3159480;AVENE HOMME DERMO-K NF CREME TUBE 40ML;Voor of na het scheren;10.78;14.00;-0.23;0.30
3238037;SEBIACLEAR GEL MOUSSANT TBE 200ML;Acné-huid;9.25;10.28;-0.10;0.11
2577047;NEUTROGENA N/F HAND & NAGELCREME TUBE 75ML;Droge handen;7.22;8.50;-0.15;0.18
3043866;LACTACYD PHARMA HYDRA 250ML;Verzorging lichaam;7.64;8.99;-0.15;0.18
3263951;AVENE MELK ZELFBRUINER HYDRATEREND 100ML;Bruinen zonder zon;13.09;17.00;-0.23;0.30
2897239;APIVITA COLOR HAAR N7.17 BLOND ASH BEIGE -PPD;Haarverzorging;16.11;18.95;-0.15;0.18
3285574;ADERMA PROTECT CREME ACNE IP50+ TUBE 40ML;Gelaat 50+ en 30+;14.87;17.50;-0.15;0.18
2222420;SEADERM ZEEKRISTALLEN TONIFIEREND POT 500G;Bad en douche;15.06;15.85;-0.05;0.05
3221397;URIAGE EAU MICELLAIRE THERMALE H NORM-DR DOEK. 25;Reinigen;5.86;6.90;-0.15;0.18
2593861;HELIOCARE COMPACT IP50 BROWN 10G;Gelaat 50+ en 30+;25.33;29.80;-0.15;0.18
2897502;VITRY PODOLOGIE NL LIKDOORN ROND 6 PN580;Kloven, eelt, blaren en likdoorns;8.90;10.47;-0.15;0.18
2388932;GULDENMOOR VOETBALSEM TUBE 75ML;Vermoeide voeten;11.47;13.50;-0.15;0.18
3033669;VICHY FDT TEINT IDEAL CREME 25 30ML;Gezicht;17.88;22.35;-0.20;0.25
3270105;VICHY DERMABLEND CORRECTION 3D 25 30ML;Gezicht;19.16;23.95;-0.20;0.25
2836625;LIERAC PREMIUM FLUIDE POMPFL 50ML;Dag- en nachtcrème;93.50;110.00;-0.15;0.18
2159101;PANNOBASE + RETINOL A/RIMPEL CR 30ML;Dag- en nachtcrème;19.38;22.80;-0.15;0.18
3216751;DERMAPLAST HYDRO LIKDOORN 7 5362512;Kloven, eelt, blaren en likdoorns;4.81;5.66;-0.15;0.18
3081833;ROC PRO-DEFINE CONCENTR.VERSTEV.A/HUIDVERSLAP.50ML;Dag- en nachtcrème;25.46;29.95;-0.15;0.18
2784999;EYE CARE VAO ULTRA SILIC.UREA 1505 FUSHIA 4,7ML;Nagels;10.24;12.05;-0.15;0.18
1538867;OPTI-TEARS FREE UNIDOSES 30X0,4ML;Ogen;10.80;12.71;-0.15;0.18
2918936;LRP HYDREANE BB CREAM MEDIUM SHADE DORE 40ML;Gezicht;14.80;18.50;-0.20;0.25
3026721;LISANDRA COSMENAIL VAO 36 VERT CHEVREFEUILLE 5ML;Nagels;4.21;4.95;-0.15;0.18
3341823;AVENE TRIXERA NUTRITION REIN.NUTRIFL. POMPFL 400ML;Reinigen;12.32;16.00;-0.23;0.30
3092590;LISANDRA COSMENAIL VAO MINI 118 ROSE METAL 5ML;Nagels;4.21;4.95;-0.15;0.18
3234127;ALTERNA NATURA ZEEP ZWAVEL 100G;Bad en douche;1.98;2.20;-0.10;0.11
2111490;MANUPHYL HANDCREME REGENERATIE TUBE 100ML;Droge handen;8.28;9.20;-0.10;0.11
1169010;EUBOS ZEEP VLOEIBAAR BLAUW N/PARF 400ML;Bad en douche;8.67;10.20;-0.15;0.18
3081189;LIERAC SENSORIELLE DROGE OLIE TONIFIEREND 100ML;Verzorging lichaam;24.22;28.50;-0.15;0.18
3401205;KORRES KF NATURAL CLAY DEEP CLEANSING MASK 18ML;Masker en serum;8.41;9.90;-0.15;0.18
3321775;ACTIPUR GEL DERMO-REINIGEND Z/ZEEP TUBE 150ML;Acné-huid;10.88;12.80;-0.15;0.18
43885;GERCURIA HANDCREME 100ML;Droge handen;4.25;5.00;-0.15;0.18
1356351;KNEIPP DOUCHE MINT-EUCALYPTUS 200ML;Bad en douche;5.94;6.99;-0.15;0.18
2435121;VITRY HANDCREME HERSTELLEND 100ML;Droge handen;15.65;18.41;-0.15;0.18
1174218;EUCERIN PH5 BODY LOTION F 200ML;Verzorging lichaam;13.17;15.50;-0.15;0.18
2733996;AVENE ANTIROUGEURS DAG EMULS HYDRA BESCHERM. 40ML;Roodheid verzorging;15.78;20.50;-0.23;0.30
3293271;AVENE CREME VERRIJKT INTOLLERANTE HUID NF 50ML;Dag- en nachtcrème;14.24;18.50;-0.23;0.30
2026037;LRP AUTOHELIOS GEL CREME 100ML;Bruinen zonder zon;13.60;17.00;-0.20;0.25
3255205;BIONNEX ORGANICA A/HAIR LOSS SERUM CONC.FL 12X10ML;Haarverzorging;33.69;39.64;-0.15;0.18
2897304;APIVITA COLOR HAAR N7.0 BLOND -PPD;Haarverzorging;16.11;18.95;-0.15;0.18
3262722;APIVITA MASKER A/RIMPEL VERSTEV. DRUIF TUBE 50ML;Masker en serum;11.05;13.00;-0.15;0.18
3058070;EYE CARE OOGSCHADUW WATERPROOF PRUNE 756;Ogen;14.87;17.50;-0.15;0.18
3063245;SOMATOLINE COSM.AFSLANKEND DRAINEREND BENEN 200ML;Verzorging lichaam;33.15;39.00;-0.15;0.18
3095627;Uriage Hyseac Reinigingswater Z/alc 250ml;Acné-huid;8.41;9.90;-0.05;0.18
2877595;LRP ANTHELIOS MELK IP30 300ML;Lichaam en gelaat;18.16;22.70;-0.20;0.25
2682961;EMUTOPIC LIPOGEL 90% TUBE 30ML;Verzorging lichaam;28.90;34.00;-0.15;0.18
3033743;VICHY FDT TEINT IDEAL FLUIDE 55 30ML;Gezicht;17.88;22.35;-0.20;0.25
3032463;Eye Care Vao Perfection 1328 Smoke 5ml;Nagels;14.65;15.43;-0.05;0.05
3018439;KORRES KB DOUCHEGEL VETIVER 250ML;Bad en douche;10.16;11.95;-0.15;0.18
2114148;OPTREX REFRESHING OOGDRUPPELS 10ML;Ogen;6.79;7.99;-0.15;0.18
3033677;VICHY FDT TEINT IDEAL CREME 35 30ML;Gezicht;17.88;22.35;-0.20;0.25
2966570;APIVITA SUN FACE CR. SOL VETTE-MIX HUID SPF30 50ML;Gelaat 50+ en 30+;16.49;19.40;-0.15;0.18
2048759;SHAMPOUX BALM ACTIV 150ML;Haarverzorging;11.05;13.00;-0.15;0.18
3238417;BODYSOL DOUCHEMOUSSE ORCHIDEE 200ML;Bad en douche;6.79;7.99;-0.15;0.18
3062874;VICHY CAP SOL IP50 BODY MIST 200ML;Lichaam en gelaat;18.28;22.85;-0.20;0.25
2791812;EUCERIN DERMO PURIFYER HYDRATERENDE VERZORG. 50ML;Acné-huid;11.90;14.00;-0.15;0.18
2877629;LRP ANTHELIOS SPRAY DP IP50+ 200ML;Baby en/of kind;17.60;22.00;-0.20;0.25
2974483;SOMATOLINE COSM.STUBBORN AREAS BEHAND.INTENS 100ML;Verzorging lichaam;33.91;39.90;-0.15;0.18
3045093;LRP PIGMENTCLAR OGEN 15ML;Pigmentvlekken;19.76;24.70;-0.20;0.25
3032398;EYE CARE VAO PERFECTION 1321 GRENAT 5ML;Nagels;10.92;12.85;-0.15;0.18
2802536;EYE CARE WENKBRAUWPOTLOOD 033 BRUN FONCE;Ogen;9.77;11.50;-0.15;0.18
2415263;KORRES KM GLOSS CHERRY 33 NUDE;Lippen;13.81;16.25;-0.15;0.18
2768489;SILIKOM ONCE SPRAY GEL A/LUIZEN 100ML;Haarverzorging;16.14;18.99;-0.15;0.18
2568343;EUCERIN PH5 DOUCHE OLIE NAVULLING 400ML -20%;Bad en douche;11.81;13.90;-0.15;0.18
3110111;EUCERIN ULTRA SENSITIVE KALM. VERZ. NOR.MIX H 50ML;Roodheid verzorging;15.72;18.50;-0.15;0.18
2966596;APIVITA SUN ZONNECR. GETINT GEZICHT SPF30 50ML;Gelaat 50+ en 30+;16.49;19.40;-0.15;0.18
3062890;VICHY CAP SOL IP30 BODY MIST 200ML;Lichaam en gelaat;18.28;22.85;-0.20;0.25
2572469;ATRIX CREME INTENSIEVE BESCHERM. TUBE 100ML PROMO;Droge voeten;4.82;5.67;-0.15;0.18
1495803;EYE CARE RAL 61 GRIOTTE;Lippen;16.96;19.95;-0.15;0.18
1495589;EYE CARE RAL 45 CHOCOLAT;Lippen;16.96;19.95;-0.15;0.18
2121234;VISMED GEL BEVOCHTIGEN OGEN 0,3% FL 20 X 0,45ML;Ogen;11.01;12.95;-0.15;0.18
2836070;APIVITA SHAMPOO TONIC MAN HAARUITVAL 250ML;Haarverzorging;9.26;10.89;-0.15;0.18
3255759;LIERAC DIOPTIFATIGUE TUBE 10ML;Ogen;18.70;22.00;-0.15;0.18
3164688;LRP ROSALIAC GELEE MICELLAIRE 195ML;Reinigen;12.56;15.70;-0.20;0.25
3162823;AVENE HOMME SCHEERGEL NF 150ML;Voor of na het scheren;8.85;11.50;-0.23;0.30
null;Pagina niet gevonden!;Bruinen zonder zon;null;null;null;#WAARDE!
2703320;BODYSOL MEN PR DOUCHEGEL SPORT ENERGY 250ML;Bad en douche;4.24;4.99;-0.15;0.18
3020633;BODYSOL MEN DOUCHE STRESSLESS BODY 250ML;Bad en douche;4.24;4.99;-0.15;0.18
2405157;URIAGE BARIEDERM KLOVEN-BARSTEN ZALF POT 40G;Kloven;13.92;16.38;-0.15;0.18
3366218;ROC REINIGINGSMELK HYDRA 200ML;Reinigen;11.47;13.50;-0.15;0.18
2882447;KATIMA A RITUELE OLIE COEUR ARGAN FL 50ML;Dag- en nachtcrème;16.57;19.50;-0.15;0.18
2874212;DEPIWHITE ADVANCED CREME DEPIGMENT. TUBE 40ML;Pigmentvlekken;22.52;26.50;-0.15;0.18
2741585;APIVITA CLEANSING ZUIVER LOT.HUID VET/GEMENGD200ML;Reinigen;12.06;14.19;-0.15;0.18
1423797;NEUTROGENA T GEL STERKE SH ANTI ROOS 250ML;Haarverzorging;12.32;14.50;-0.15;0.18
2058949;SIXTUWHOL KLOVENBALSEM 100ML;Kloven;13.77;16.20;-0.15;0.18
2660579;WELEDA IRIS NACHTCREME HYDRA TUBE 30ML;Dag- en nachtcrème;11.89;13.99;-0.15;0.18
3386141;BODYSOL SUN LIPSTICK COCO PROMO 2X6,1G 2E -50%;Lippen;6.32;7.43;-0.15;0.18
2745008;VICHY PT REINIGING GEVOELIGE OGEN WTP 150ML;Ogen;12.20;15.25;-0.20;0.25
3010386;LISANDRA COSMENAIL VAO 20 BORDEAUX 5ML;Nagels;4.21;4.95;-0.15;0.18
3159076;MUSTELA BB SL SPRAY ZEER HOGE BESCHERM. 50+ 300ML;Baby en/of kind;20.95;24.65;-0.15;0.18
2037885;VICHY NUTRIEXTRA FLUIDE 200ML;Verzorging lichaam;15.96;19.95;-0.20;0.25
2030229;VICHY HOMME LIFTACTIV 30ML;Dag- en nachtcrème;21.56;26.95;-0.20;0.25
3297009;VICHY CAP ID SOL IP50+ CR A/PIGMENTVLEK 3IN1 50ML;Gelaat 50+ en 30+;14.40;18.00;-0.20;0.25
2380061;EYE CARE OOGPOTLOOD CIEL 717;Ogen;10.62;12.50;-0.15;0.18
3086469;WELEDA CREME HYDRA MAN 30ML;Hydraterend;10.62;12.49;-0.15;0.18
1080258;BLUE-GEL 100ML GEL;Zonnebrand;9.52;11.20;-0.15;0.18
3375854;DERMALEX PURE MOMENTS DRY OIL 150ML;Verzorging lichaam;14.41;16.95;-0.15;0.18
2741080;APIVITA EXPRESS MASKER REVITAL. GRANAATAPPEL 2X8ML;Masker en serum;2.90;3.41;-0.15;0.18
3080124;AVENE LOTION MICELLAIRE REINIGEND NF 200ML;Reinigen;11.93;15.50;-0.15;0.30
3214871;NEUTROGENA N/F LIP&NEUSVLEUGELBALSEM POT 15ML;Lippen;6.76;7.95;-0.15;0.18
2181717;DERMAGOR LOT ROZENWATER ZACHT 150ML;Reinigen;17.59;20.70;-0.15;0.18
1543644;AVENE PEELING ZACHT ZUIVEREND 50ML;Reinigen;13.09;17.00;-0.23;0.30
3117520;AVENE DOUCHEGEL ZACHT 200ML;Bad en douche;4.58;5.95;-0.23;0.30
2913390;APIVITA SERUM NATUREL LIFTING 15ML;Masker en serum;25.46;29.95;-0.15;0.18
2703320;BODYSOL MEN PR DOUCHEGEL SPORT ENERGY 250ML;Hygiëne;4.24;4.99;-0.15;0.18
2743151;APIVITA EXPRESS MASKER KRING&WAL OGEN GINGKO 2X2ML;Masker en serum;2.90;3.41;-0.15;0.18
3243524;LRP EFFACLAR H CREME LAVANTE 200ML;Reinigen;11.84;14.80;-0.20;0.25
2160380;SORIA DAUCUS CAROTA BLISTER TABL 60X600MG;Zonnebank;10.84;12.75;-0.15;0.18
2916641;EYE CARE RAL 655 TANGO 4G;Lippen;16.96;19.95;-0.15;0.18
258863;GEHWOL KLOVENBALSEM 75ML;Droge voeten;8.41;9.90;-0.15;0.18
1522002;BIODERMA SENSIBIO FORTE CREME GEVOELIGE HUID 40ML;Voor of na het scheren;16.47;19.38;-0.15;0.18
3215886;URIAGE LAIT DEMAQUILLANT 250ML;Reinigen;10.96;12.90;-0.15;0.18
1615335;WELEDA HUIDOLIE DUINDOORN 100ML;Verzorging lichaam;12.74;14.99;-0.15;0.18
1483916;SANIHAND HANDGEL 250ML;Ontsmetting en zeep;6.80;8.00;-0.15;0.18
2520153;URIAGE HYSEAC MASKER ZACHT GOMMEND GEM H-VH 100ML;Acné-huid;10.62;12.50;-0.15;0.18
2033421;VICHY DERCOS SH A/ROOS VET HAAR 200ML;Haarverzorging;13.56;16.95;-0.20;0.25
3010782;AVENE COLD CREAM LICHAAMSMELK TUBE 400ML;Verzorging lichaam;16.55;21.50;-0.15;0.30
2836278;URIAGE BARIESUN KIND IP50+ N/PARF GEV H 100ML;Baby en/of kind;16.49;19.40;-0.15;0.18
2965002;AVENE TOLERANCE EXTREME EMULSIE 50ML;Dag- en nachtcrème;14.63;19.00;-0.23;0.30
3000726;VICHY IDEALIA LIFE SERUM 30ML;Masker en serum;32.26;37.95;-0.20;0.18
2037141;VICHY NORMADERM GEL NET. PUR. 400ML;Acné-huid;13.80;17.25;-0.20;0.25
3159076;MUSTELA BB SL SPRAY ZEER HOGE BESCHERM. 50+ 300ML;Baby en/of kind;20.95;24.65;-0.15;0.18
2371227;BIODERMA SENSIBIO RICH CREME GEV.H-DH-ZD.H 40ML;Beschadigde en geirriteerde huid;17.17;20.20;-0.15;0.18
3143724;URIAGE ROSELIANE CC CREAM IP30 TUBE 40ML;Roodheid verzorging;17.00;20.00;-0.15;0.18
2741304;APIVITA QUEEN BEE CR OGEN A/RIMPEL&HERSTEL. 15ML;Ogen;46.75;55.00;-0.15;0.18
3081171;LIERAC SENSORIELLE VOEDENDE VERZORGINGSOLIE 100ML;Verzorging lichaam;24.22;28.50;-0.15;0.18
2372670;TOPIDERM ZUIVERENDE GEL 30ML CFR PANNOMEDON GEL;Acné-huid;9.56;11.25;-0.15;0.18
2897098;APIVITA COLOR HAAR N7.7 BLOND BEIGE -PPD;Haarverzorging;16.11;18.95;-0.15;0.18
1583954;EUCERIN PH5 WASLOTION 200ML;Bad en douche;7.82;9.20;-0.15;0.18
3243458;VICHY SOIN CORP. CELLUDESTOCK NIGHT 200ML;Verzorging lichaam;26.04;32.55;-0.20;0.25
1274067;SAPO ROLL ON DEO REGUL Z/PARF Z/ALC;Lotion en roller;4.08;4.80;-0.15;0.18
3173143;LRP ANTHELIOS LAIT BABY IP50+ 50ML;Baby en/of kind;12.00;15.00;-0.20;0.25
397455;BALNEUM PLUS BADOLIE 200ML;Bad en douche;11.00;12.94;-0.15;0.18
3188802;BIODERMA PHOTODERM MAX AQUAFLUIDE IP50+ INCOL.40ML;Gelaat 50+ en 30+;16.04;18.87;-0.15;0.18
3118890;TOPICREM DA BALSEM LICHAAM-GELAAT POMP 500ML;Verzorging lichaam;19.55;23.00;-0.15;0.18
2769149;AVENE CREME INTOLLERANTE HUID LICHT 50ML;Dag- en nachtcrème;14.24;18.50;-0.23;0.30
3231206;ECOPHANE BIORGA SH ULTRA ZACHT500ML;Haarverzorging;12.75;15.00;-0.15;0.18
1556315;SANIHAND HANDGEL 1L;Ontsmetting en zeep;22.95;27.00;-0.15;0.18
2033637;LRP TOIL PHYSIO REINIGINGSMELK 200ML;Reinigen;12.40;15.50;-0.20;0.25
2034981;VICHY SOIN CORP. ACTIE INTEGRAAL STRIEMEN 200ML;Verzorging lichaam;21.08;26.35;-0.20;0.25
3073509;BIODERMA ATODERM INTENSIVE HUIDVERST KALM. 500ML;Verzorging lichaam;20.81;24.48;-0.15;0.18
2025252;VICHY DEO TRANSP. INTENSE VAPO FRUIT 100ML;Verstuiver;9.80;12.25;-0.20;0.25
2669497;BIODERMA NODE A HAARMASKER TUBE 200ML;Haarverzorging;14.14;16.63;-0.15;0.18
3003365;CLINELL ONTSMETTINGSSPRAY UNIVERSEEL HANDEN 60ML;Ontsmetting en zeep;7.32;8.61;-0.15;0.18
