CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
2829380;CELIANE MELKCHOCOLADE STAAFJES BIO 130G 4589;Glutenvrij;3.85;4.28;-0.10;0.11
2966810;CELIANE GRAANREEP KROK. APPEL BIO Z/GLUT 129G 4664;Glutenvrij;4.18;4.65;-0.10;0.11
1679562;PRODIA BANKETBAKKERSROOM + ZOETSTOF PDR 300G 6786;Suikervrij/arm;4.23;4.70;-0.10;0.11
1570928;ORGRAN RIS-O-MAIS LASAGNE 200G 4121;Glutenvrij;4.00;4.45;-0.10;0.11
3113974;FRESUBIN 2KCAL CREME CHOCOLADE POT 4X125G;Vervangvoeding;8.44;8.88;-0.05;0.05
1502962;TARANIS PATES SEMOULE FINE 500G 4626;Glutenvrij;8.03;8.45;-0.05;0.05
2679561;FRESUBIN DB DRINK CAPPUCCINO EASYBOT.4X200ML;Proteïnenrijk;11.06;11.64;-0.05;0.05
2594091;LUCOVITAAL STOELGANG POT TABL 180;Moeilijke stoelgang;16.26;19.13;-0.15;0.18
2518959;FRESUBIN ENERGY DRINK ZWARTE BES FL 4X200ML;Vervangvoeding;8.25;8.68;-0.05;0.05
3025756;LACTASE 350MG V-CAPS 100 DEBA;Lactosevrij;30.51;35.90;-0.15;0.18
3184991;FORTIMEL YOG VANILLE-CITROEN 4X200ML;Vervangvoeding;9.62;10.13;-0.05;0.05
3130184;DELICAL FRUITDRINK DRUIVEN 4X200ML;Vervangvoeding;7.75;8.16;-0.05;0.05
2649085;CEROLINE CHOCOLADE PDR ZAKJE 14X25G;Eiwitdieet-maaltijdvervangers;27.96;32.90;-0.15;0.18
3340858;SLIMMED ALL IN ONE BLISTER V-CAPS 4X15;Totaalformules;26.34;30.99;-0.15;0.18
2763373;FRESUBIN YOCREME FRAMBOOS 4X125G 7120701;Vervangvoeding;7.37;7.76;-0.05;0.05
2827210;KINESLIM MILKSHAKE CHOCOLAT PDR 400G;Eiwitdieet-maaltijdvervangers;25.60;28.45;-0.10;0.11
2930345;DELICAL EFFIMAX 2.0 KOFFIE 4X200ML;Vervangvoeding;10.80;11.37;-0.05;0.05
2491827;FORTIMEL JUCY APPEL CLUSTER 4X200ML 65445;Vervangvoeding;8.45;8.90;-0.05;0.05
3248960;FORTIMEL EXTRA VANILLE NF 4X200ML VERV.2401511;Proteïnenrijk;11.11;11.70;-0.05;0.05
3026523;CLINUTREN MIX KALKOEN-GROENTEN NF ZAKJE 6X75G;Proteïnenrijk;10.12;10.65;-0.05;0.05
2873461;SVELT 4 MINERAL COMPLEX BE LIFE POT GEL 90;Vetverbranders;17.91;19.90;-0.10;0.11
2673176;PRODIA BROODBELEG EXTRA AARDBEI MALTITOL 215G 5636;Suikervrij/arm;2.88;3.20;-0.10;0.11
2786580;DIASIP CHOCOLADE FLES 4X200ML;Suikervrij/arm;11.80;12.42;-0.05;0.05
2907616;TURBO DETOX 500ML;Vochtafdrijvers;15.30;18.00;-0.15;0.18
2647576;FARMASCIENCE APPETITE CONTROL CAPS 90X400MG;Hongerstillers;42.59;44.83;-0.05;0.05
2690089;RESOURCE THICKENUP CLEAR PDR 900G;Proteïnenrijk;89.17;93.86;-0.05;0.05
2131183;FIT & SLIM NF COMP 120 975 METAGENICS;Totaalformules;39.14;43.49;-0.10;0.11
3290095;MEDSKIN REEP KOKOSNOOT CRUNCH 5;Eiwitdieet-maaltijdvervangers;12.75;15.00;-0.15;0.18
2661262;PKU 2 SHAKE AARDBEI ZAKJE 10X50G;Vervangvoeding;101.08;106.40;-0.05;0.05
2041465;PROCELI BESCHUITEN 150G 4162;Glutenvrij;4.83;5.08;-0.05;0.05
3190279;RESOURCE PROTEIN CHOCOLADE 4X200ML;Vervangvoeding;9.43;9.93;-0.05;0.05
2991271;PEPTAMEN JUNIOR SMARTFLEX 500ML;Sondevoeding;6.91;7.27;-0.05;0.05
2908747;ISOSOURCE ENERGY FIBRE NEUTRAL SMARTFLEX 500ML;Sondevoeding;5.54;5.83;-0.05;0.05
2974277;SCHAR PAUSA CIOK 35G 6644;Glutenvrij;4.49;4.99;-0.10;0.11
3310265;DELICAL SOEP HP HC PREI AARDAPPEL 4X300ML;Vervangvoeding;11.49;12.10;-0.05;0.05
2909547;ISOSOURCE STANDARD SMARTFLEX 1L 12143836;Sondevoeding;6.95;7.32;-0.05;0.05
3037074;DELICAL CALCIPROTEINE PDR 500G;Vervangvoeding;17.93;18.87;-0.05;0.05
2743599;RESOURCE HP HC CHOCOLADE FLES 4X200ML;Proteïnenrijk;9.83;10.35;-0.05;0.05
3248945;FORTIMEL EXTRA MOKKA 4X200ML VERV.2401503;Vervangvoeding;11.11;11.70;-0.05;0.05
2665453;CR COMPLEX MINERALS BE LIFE GEL 180;Suikerdrang;18.90;21.00;-0.10;0.11
2512069;PKU COOLER 10 WIT 30X 87ML;Vervangvoeding;244.90;249.90;-0.02;0.02
3131372;DELICAL MELKDRANK HP-HC Z/SUIKER AARDBEI 4X200ML;Proteïnenrijk;7.75;8.16;-0.05;0.05
2446284;OLVARIT WORTELTJES-RIJST-KIP 6M 2X200G;Lactosevrij;2.84;2.99;-0.05;0.05
2616902;NUTILIS VERDIKT WATER SINAAS CUPS 12X125G;Proteïnenrijk;13.77;14.50;-0.05;0.05
2374643;SEROMINS CHOCOLADE PDR 450G;Hongerstillers;43.92;48.80;-0.10;0.11
2518975;FRESUBIN ENERGY FIBRE DRINK KARAMEL FL 4X200ML;Vezelrijk;8.51;8.96;-0.05;0.05
3034402;CREMELINE+ CHOCOLADE Z/LACTOSE 4X125G;Lactosevrij;6.84;7.20;-0.05;0.05
2648673;RESOURCE 2.0 FIBRE ABRIKOOS 4X200ML 12100729;Vezelrijk;11.44;12.04;-0.05;0.05
3364775;SORIA 10-C DIURIN XXI CAPS 30;Vochtafdrijvers;16.79;19.75;-0.15;0.18
2966802;CELIANE RODE VRUCHTEN CEREALS S/GLUTEN 300G;Glutenvrij;4.45;4.94;-0.10;0.11
3211646;FORTIMEL ENERGY VANILLE 4X200ML VERV.2320521;Vervangvoeding;8.50;8.95;-0.05;0.05
2454486;L-CARNITINE 750 BE LIFE TABL 60;Vetverbranders;17.91;19.90;-0.10;0.11
3077179;FRESUBIN SOUP TOMAAT CUP 4X200ML 7015701;Proteïnenrijk;10.49;11.04;-0.05;0.05
2901213;SYLVIA TAFELZOETSTOF GUTT 50ML;Suikervervangers;5.72;6.36;-0.10;0.11
2901882;SCHAR CEREAL FLAKES 300G 6646;Glutenvrij;3.70;3.89;-0.05;0.05
2518959;FRESUBIN ENERGY DRINK ZWARTE BES FL 4X200ML;Proteïnenrijk;8.25;8.68;-0.05;0.05
2588788;BEAUTY SCIENCE MILKSHAKE BOSVRUCHTEN PDR 700G;Eiwitdieet-maaltijdvervangers;29.75;35.00;-0.15;0.18
863688;VICALENE PDR VANILLE 1,8KG;Vervangvoeding;27.20;32.00;-0.15;0.18
2693042;KLIXX TABL 90;Suikerdrang;13.60;16.00;-0.15;0.18
2963718;FYTOBELL GROENE THEE COMP 180;Vetverbranders;15.17;17.85;-0.15;0.18
3255726;DELICAL CREME DESSERT HP-HC Z/SUIKER VANIL. 4X125G;Vervangvoeding;7.75;8.16;-0.05;0.05
2446730;OLVARIT GEMENGD FRUIT BANAAN-DRUIF-APPEL12M 2X200G;Lactosevrij;3.03;3.19;-0.05;0.05
2901866;MODIFAST PROTIPLUS REEP PURE CHOCOLADE-CHOCOLA162G;Eiwitdieet-maaltijdvervangers;6.93;7.70;-0.10;0.11
2390326;CHROMESIN POT TABL 90 4476 METAGENICS;Suikerdrang;15.74;17.49;-0.10;0.11
2931087;FARABELLA MEZZE RIGATONI GLUTENVRIJ 500G 5709;Glutenvrij;4.00;4.45;-0.10;0.11
2975969;ISOSOURCE ENERGY FIBRE SOYA 500ML;Sondevoeding;5.54;5.83;-0.05;0.05
3047701;ALTISA CHITOSVELT CHITOSAN 500MG+CHROOM TABL 30;Suikerdrang;8.21;9.12;-0.10;0.11
3130176;DELICAL FRUITDRINK BLOEDSINAASAPPEL 4X200ML;Vervangvoeding;7.75;8.16;-0.05;0.05
1406123;APROTEN KOEKJE CHOCOLADE 180G 5466;Proteïnenarm;4.18;4.65;-0.10;0.11
2592756;HERMESETAS TABL 1200;Suikervervangers;7.05;8.30;-0.15;0.18
2975605;DELICAL CREME DESSERT HP-HC Z/LACT.VANILLE 4X125G;Vervangvoeding;7.75;8.16;-0.05;0.05
1333020;BIO-FIBER 80 COMP 120;Moeilijke stoelgang;6.76;7.95;-0.15;0.18
2827194;KINESLIM CAPPUCINO PDR 400G;Eiwitdieet-maaltijdvervangers;25.60;28.45;-0.10;0.11
2909588;ISOSOURCE PROTEIN FIBRE SMARTFLEX 500ML 12138994;Sondevoeding;5.54;5.83;-0.05;0.05
2993640;GELODIET GELWATER ZOETSTOF MUNT POT 4X120G;Vervangvoeding;3.69;3.88;-0.05;0.05
1490614;FRESUBIN HP ENERGY EASYBAG 500ML 7348221;Sondevoeding;4.89;5.15;-0.05;0.05
2905990;FORTIMEL COMPACT PROTEIN VANILLE 4X125ML;Proteïnenrijk;11.38;11.98;-0.05;0.05
1628668;FRESUBIN ORIGINAL FIBRE EASYBAG 1000ML 7527231;Vervangvoeding;7.02;7.39;-0.05;0.05
3026564;CLINUTREN MIX KIP-GROENTEN NF ZAKJE 6X75G;Vervangvoeding;10.12;10.65;-0.05;0.05
3026549;CLINUTREN MIX KABELJAUW-GROENTEN NF ZAKJE 6X75G;Proteïnenrijk;10.12;10.65;-0.05;0.05
2341592;ORGRAN BROODMIX VOLKOREN 450G 4502;Glutenvrij;3.91;4.35;-0.10;0.11
2310522;TARANIS CHOCOPASTA HAZELNOOT 230G 4628;Glutenvrij;8.12;8.55;-0.05;0.05
2067288;KERUTABS 50 TABL 50;Lactosevrij;13.98;16.45;-0.15;0.18
2709590;MODIFAST PROTIPLUS MILKSHAKE CHOCOLADE 540G;Eiwitdieet-maaltijdvervangers;25.96;28.84;-0.10;0.11
3445590;BARINUTRICS MULTI POWDER NATUUR 60 PORTIES;Maagverkleining;25.49;29.99;-0.15;0.18
1728419;SCHAR BROOD DUO BROOD 150G 6569;Glutenvrij;2.06;2.29;-0.10;0.11
1680438;SANAVI HARIFEN KOEKJE KARAMEL 125G 4636;Proteïnenrijk;3.99;4.20;-0.05;0.05
1459874;DECOZYM COMP 90;Lactosevrij;34.20;38.00;-0.10;0.11
2829364;CELIANE KOEKREEP RODE FRUITVULLING BIO 160G 4587;Glutenvrij;3.87;4.30;-0.10;0.11
3129806;DELICAL FRUITDRINK FRUIT VD BOOMGAARD 4X200ML;Lactosevrij;7.75;8.16;-0.05;0.05
2743573;RESOURCE HP HC VANILLE FLES 4X200ML;Proteïnenrijk;9.83;10.35;-0.05;0.05
2551075;FORTIMEL CREME VANILLE 4X125G;Proteïnenrijk;8.53;8.98;-0.05;0.05
2648665;RESOURCE 2.0 FIBRE VANILLE 4X200ML 12100793;Vervangvoeding;11.44;12.04;-0.05;0.05
3283652;RAIN PHARMA RAINSHAKE PREMIUM GOLDEN SHAKE 510G;Eiwitdieet-maaltijdvervangers;35.66;41.95;-0.15;0.18
2743599;RESOURCE HP HC CHOCOLADE FLES 4X200ML;Vervangvoeding;9.83;10.35;-0.05;0.05
2455137;XYLO SWEET ZOETSTOF PDR ZAKJE 452G;Suikervervangers;7.65;8.50;-0.10;0.11
2446961;OLVARIT STOOFPOTJE RUNDS-WORTEL-TOMAAT 6M 2X200G;Glutenvrij;2.68;2.82;-0.05;0.05
2549889;CONSTI TRANSIL GEL 40;Moeilijke stoelgang;13.00;15.30;-0.15;0.18
3260304;DETOXIMIX FORTE 200ML PHARMANUTRICS;Detox;23.16;28.95;-0.20;0.25
2645620;PROTIFAR PDR 225G;Proteïnenrijk;11.98;12.61;-0.05;0.05
2663185;ENTEZYM BLOKJES SPIJSVERTERING 12X10G;Hongerstillers;10.11;11.90;-0.15;0.18
4321;4321 DETOX 280ML;Vochtafdrijvers;20.87;24.55;-0.15;0.18
2551091;FORTIMEL CREME MOKA 4X125G;Proteïnenrijk;8.53;8.98;-0.05;0.05
2452977;SCHAR CIABATTA GLUTENVRIJ 200G 6593;Glutenvrij;2.75;2.89;-0.05;0.05
2577385;NUTRINIDRINK BANAAN MULTI F. +12M FL 200ML 65595;Proteïnenrijk;2.34;2.46;-0.05;0.05
3148079;KINESLIM MILKSHAKE BANAAN PDR 400G;Eiwitdieet-maaltijdvervangers;25.60;28.45;-0.10;0.11
3184983;FORTIMEL YOG FRAMBOOS 4X200ML;Proteïnenrijk;9.62;10.13;-0.05;0.05
2344158;ERGYNUTRIL CHOCOLADE PDR POT 300G;Eiwitdieet-maaltijdvervangers;20.31;23.90;-0.15;0.18
3419322;CELIANE IJSHOORN BIO 175G 4079;Glutenvrij;4.68;5.20;-0.10;0.11
391599;BIONAL IDEAAL GEWICHT CAPS 40;Totaalformules;5.43;6.39;-0.15;0.18
3033263;CEREAL NUT HP+ BISCUIT 900G;Proteïnenrijk;21.94;23.10;-0.05;0.05
2639235;OLVARIT GROENTEHAPJE + AARDAPPEL 4M 2X125G 12M201;Glutenvrij;2.18;2.29;-0.05;0.05
3291572;MEDSKIN KIPPENROOMSOEP 450G;Eiwitdieet-maaltijdvervangers;30.60;36.00;-0.15;0.18
2649093;CEROLINE VANILLE PDR ZAKJE 14X25G;Eiwitdieet-maaltijdvervangers;27.96;32.90;-0.15;0.18
2695062;ORTIS VRUCHTEN & VEZELS BLISTER COMP 2X15;Moeilijke stoelgang;10.57;12.43;-0.15;0.18
3042793;RESOURCE 2.0 FIBRE CHOCOLADE 4X200ML 12209495;Vervangvoeding;11.44;12.04;-0.05;0.05
2588085;BEAUTY SCIENCE MILKSHAKE CHOCOLADE PDR 700G;Eiwitdieet-maaltijdvervangers;29.75;35.00;-0.15;0.18
2446250;OLVARIT GEMENGD FRUIT BAN-SIN-PEER-DRUIF 4M 2X125G;Lactosevrij;2.27;2.39;-0.05;0.05
3283678;RAIN PHARMA RAINSHAKE SOY YUCATAN CHOCOLATE 420G;Proteïnenrijk;27.16;31.95;-0.15;0.18
2612737;RESOURCE ENERGY DRINK AARDBEI-FRAMBOOS 4X200ML;Proteïnenrijk;8.75;9.21;-0.05;0.05
2186575;KIL OUT FAT BURNER CAPS 40;Vetverbranders;11.73;13.80;-0.15;0.18
1038314;PRODIA JAM AARDBEIEN + FRUCTOSE 370G 6090;Suikervrij/arm;2.86;3.18;-0.10;0.11
3063195;SOMATOLINE COSM.BUIK&HEUP ZONE ADVANCE 1 150ML;Cellulitis;33.91;39.90;-0.15;0.18
3289147;MEDSKIN CHOCOLADEDRANK TETRA 3X250ML;Eiwitdieet-maaltijdvervangers;8.49;9.99;-0.15;0.18
2679520;FRESUBIN 2250 COMPLETE EASYBAG 1500ML;Sondevoeding;10.62;11.18;-0.05;0.05
2588804;BEAUTY SCIENCE MILKSHAKE VANILLE PDR 700G;Eiwitdieet-maaltijdvervangers;29.75;35.00;-0.15;0.18
3042793;RESOURCE 2.0 FIBRE CHOCOLADE 4X200ML 12209495;Proteïnenrijk;11.44;12.04;-0.05;0.05
3261369;RESOURCE COMPLEET PDR 1300G;Proteïnenrijk;30.04;31.62;-0.05;0.05
2518975;FRESUBIN ENERGY FIBRE DRINK KARAMEL FL 4X200ML;Vervangvoeding;8.51;8.96;-0.05;0.05
1502947;TARANIS PASTA MACARONI 500G 4620;Glutenvrij;6.51;6.85;-0.05;0.05
1696665;JODIUM VLOEIBAAR BIOTICS GUTT 2OZ;Vetverbranders;15.38;18.10;-0.15;0.18
3131380;DELICAL MELKDRANK Z/SUIKER THEE-PERZIK 4X200ML;Vervangvoeding;7.75;8.16;-0.05;0.05
1502947;TARANIS PASTA MACARONI 500G 4620;Proteïnenarm;6.51;6.85;-0.05;0.05
3041472;FORTICARE DRINK CAPPUCCINO FLES 4X125ML 570716;Vervangvoeding;14.72;15.50;-0.05;0.05
2879500;SYLVIA ZOETSTOF COMP 300;Suikervervangers;4.71;4.96;-0.05;0.05
3130168;DELICAL FRUITDRINK MANGO-ABRIKOOS 4X200ML;Suikervrij/arm;7.75;8.16;-0.05;0.05
828293;CASAL PROTEINE PDR 1KG;Proteïnenrijk;41.65;49.00;-0.15;0.18
1343532;ARKOCAPS MUIZENOOR PLANTAARDIG 45;Vochtafdrijvers;8.41;9.90;-0.15;0.18
3044963;SEROVANCE MUESLIREEP RODE VRUCHT BASIS CHOCOLADE 7;Hongerstillers;16.57;19.50;-0.15;0.18
1273234;NUTRISON PACK STERIEL WATER 1000ML;Sondevoeding;2.93;3.08;-0.05;0.05
2675619;NUTRISON PACK 1000ML VERVANGT 1237-452;Sondevoeding;7.87;8.28;-0.05;0.05
2550408;ELIMIN DRAINE RODE VRUCHTEN TEA-BAGS 20;Vochtafdrijvers;5.01;5.90;-0.15;0.18
3050283;PKU LOPHLEX LQ 10 JUICY ORANGE 60X62,5ML;Vervangvoeding;536.08;564.30;-0.05;0.05
2584779;BIOTOOP FYTOCOMPLEX 111 250ML;Vochtafdrijvers;26.79;28.20;-0.05;0.05
3075413;SIMILASE TOTAL NF CAPS 15 METAGENICS;Lactosevrij;8.49;9.99;-0.15;0.18
2661429;TURBODRAINE GROENE THEE PERZICK DUO 2X500ML;Vochtafdrijvers;26.31;30.95;-0.15;0.18
1000611;KIL OUT FORTE CAPS 40;Hongerstillers;11.56;13.60;-0.15;0.18
2907616;TURBO DETOX 500ML;Detox;15.30;18.00;-0.15;0.18
3130176;DELICAL FRUITDRINK BLOEDSINAASAPPEL 4X200ML;Suikervrij/arm;7.75;8.16;-0.05;0.05
3019593;MODIFAST PROTIPLUS KOEKJE VANIL-CITROEN ZAKJE 8X3;Eiwitdieet-maaltijdvervangers;4.08;4.53;-0.10;0.11
3339348;DULCOSOFT 5G/10ML DRINKB.OPL 250ML;Moeilijke stoelgang;8.92;10.49;-0.15;0.18
2682755;RESOURCE SENIOR ACTIVE VANILLE ONCT. 4X200ML;Proteïnenrijk;11.16;11.75;-0.05;0.05
2913812;BIOGAM CR FORTE DRINKB. AMP 30X2ML;Suikerdrang;13.60;16.00;-0.15;0.18
2940138;BEAUTY SCIENCE PROTEINE SHAKE MANGO-PASSIEVR.700G;Eiwitdieet-maaltijdvervangers;29.75;35.00;-0.15;0.18
2908754;ISOSOURCE ENERGY FIBRE NEUTRAL SMARTFLEX 1L;Sondevoeding;8.97;9.44;-0.05;0.05
2519288;FREBINI ENERGY DRINK KIND BANAAN FL 4X200ML;Proteïnenrijk;7.90;8.32;-0.05;0.05
2973519;SIMILASE LACTO CAPS 15 METAGENICS;Lactosevrij;8.49;9.99;-0.15;0.18
2305332;MODIFAST INTENSIVE PUDDING 3-PACK CHOCO-KARAM-VAN.;Eiwitdieet-maaltijdvervangers;9.89;10.99;-0.10;0.11
3075488;TURBOSLIM 24 FORT MEN COMP 1X28;Vetverbranders;17.85;21.00;-0.15;0.18
2664530;RESOURCE FRUIT FRAMBOOS-CASSIS 4X200ML 12104102;Proteïnenrijk;7.33;7.72;-0.05;0.05
1615749;L-CARNITINE CAPS 60 66 METAGENICS;Vetverbranders;34.64;38.49;-0.10;0.11
2520914;PROCELI PIZZABODEM 2X250G 4167;Glutenvrij;3.73;4.15;-0.10;0.11
237123;APROTEN FUSILLI 500G 5443;Proteïnenarm;4.59;5.10;-0.10;0.11
484154;MODIFAST MILKSHAKE CHOCOLA ZAKJE 9;Eiwitdieet-maaltijdvervangers;26.14;29.04;-0.10;0.11
2675601;NUTRISON PACK 500ML VERVANGT 1592-773;Sondevoeding;5.00;5.26;-0.05;0.05
1728203;SCHAR PASTA FUSILLI 500G 6581;Glutenvrij;2.65;2.79;-0.05;0.05
2930295;DELICAL EFFIMAX 2.0 VEZELS AARDBEI 4X200ML;Vervangvoeding;10.80;11.37;-0.05;0.05
658559;FREELINE SACH FILT THEE 20 X 2G;Vochtafdrijvers;5.58;6.57;-0.15;0.18
3258175;TARANIS PAUSE DESSERT AARDBEI 4X125G 4690;Proteïnenarm;13.68;16.10;-0.15;0.18
3131380;DELICAL MELKDRANK Z/SUIKER THEE-PERZIK 4X200ML;Suikervrij/arm;7.75;8.16;-0.05;0.05
1342666;ARKOCAPS BLAASWIER PLANTAARDIG 45;Vetverbranders;8.41;9.90;-0.15;0.18
2906709;CANDEREL GREEN STEVIA TABL 100;Suikervervangers;3.39;3.77;-0.10;0.11
2709640;MODIFAST PROTIPLUS REEP CHOCOLADE-PISTACHE 162G;Eiwitdieet-maaltijdvervangers;6.93;7.70;-0.10;0.11
2597813;TEA VITAL STANDARD GROENE THEEBLAADJES DOOS 125G;Vetverbranders;13.29;15.63;-0.15;0.18
2682730;RESOURCE SENIOR ACTIVE AARDBEI 4X200ML;Proteïnenrijk;11.16;11.75;-0.05;0.05
3350816;KINESLIM NACHO CHIPS BACON 2;Eiwitdieet-maaltijdvervangers;6.25;6.95;-0.10;0.11
3211067;FORTIMEL COMPACT NEUTRAAL 4X125ML;Proteïnenrijk;11.11;11.70;-0.05;0.05
3026465;CLINUTREN MIX KALF-BROCCOLI NF ZAKJE 6X75G;Proteïnenrijk;10.12;10.65;-0.05;0.05
2322154;PRODIA FRANGIPANE 150G 5966;Suikervrij/arm;2.32;2.58;-0.10;0.11
2838001;KINESLIM OMELET FIJNE KRUIDEN PDR ZAKJE 4;Eiwitdieet-maaltijdvervangers;8.46;9.95;-0.15;0.18
3089943;PURESSENTIEL AFSLANKING KOFFERTJE A/CELLULITIS;Cellulitis;48.41;56.95;-0.15;0.18
2712040;MODIFAST PROTIPLUS KOEKJE GRANEN-CHOCOLASTUK. 200G;Eiwitdieet-maaltijdvervangers;5.00;5.56;-0.10;0.11
2518967;FRESUBIN ENERGY FIBRE DRINK VANILLE FL 4X200ML;Vervangvoeding;8.51;8.96;-0.05;0.05
2577419;NUTRINI PEPTISORB 1-6J PACK 500ML 65720;Sondevoeding;8.37;8.81;-0.05;0.05
3036456;DELICAL MAX 300 AARDBEI 4X300ML;Vervangvoeding;14.25;15.00;-0.05;0.05
2851509;HERBAMOL 507 SLIM 250ML;Totaalformules;25.65;28.50;-0.10;0.11
1555325;TARANIS MEEL CERECAL PLUS VANILLE 400G 4629;Proteïnenarm;11.83;12.45;-0.05;0.05
2750354;SOMATOLINE COSM.KUUR TOTAL BODY AFSLANK. NF 200ML;Cellulitis;33.15;39.00;-0.15;0.18
3113941;FRESUBIN 2KCAL CREME VANILLE POT 4X125G;Proteïnenrijk;8.44;8.88;-0.05;0.05
3094943;OENOBIOL SNOEP REMMER GUMS 50;Hongerstillers;14.83;17.45;-0.15;0.18
2661247;ARKOFLUIDE AFSLANK PROGRAMMA AMP 30X15ML;Vochtafdrijvers;27.07;31.85;-0.15;0.18
2679140;PKU LOPHLEX LQ SINAAS 10 X 3 X 125 ML;Vervangvoeding;487.35;513.00;-0.05;0.05
820944;PHYTO-DIUR GUTT 30ML;Vochtafdrijvers;8.81;10.36;-0.15;0.18
2045276;PRODIA MADELEINES 200G 6027;Suikervrij/arm;2.47;2.75;-0.10;0.11
3258175;TARANIS PAUSE DESSERT AARDBEI 4X125G 4690;Glutenvrij;13.68;16.10;-0.15;0.18
2588812;BEAUTY SCIENCE MILKSHAKE BANANA LIBRE PDR 700G;Eiwitdieet-maaltijdvervangers;29.75;35.00;-0.15;0.18
2899987;STESWEET STEVIA TABL 250;Suikervervangers;6.35;7.47;-0.15;0.18
3033255;CEREAL NUT HP+ BISCUIT ZOETSTOF 750G;Proteïnenrijk;21.94;23.10;-0.05;0.05
2511608;INFUSIE BIO DRAINAGE ZAKJE 20;Vochtafdrijvers;3.72;4.38;-0.15;0.18
2931608;DELICAL CREME DESSERT HP-HC Z/LACT.ABRIKOOS 4X125G;Lactosevrij;7.75;8.16;-0.05;0.05
2747574;GRUNWALDER SENSITIVE KRUIDENTABLETTEN 60;Moeilijke stoelgang;8.95;9.95;-0.10;0.11
3037165;KINESLIM OMELET MET KAAS PDR 4X27,5G;Eiwitdieet-maaltijdvervangers;8.46;9.95;-0.15;0.18
3037173;KINESLIM KAASSNACK WAFELS 4X2;Eiwitdieet-maaltijdvervangers;9.73;11.45;-0.15;0.18
2750354;SOMATOLINE COSM.KUUR TOTAL BODY AFSLANK. NF 200ML;Vetverbranders;33.15;39.00;-0.15;0.18
3075462;TURBOSLIM 24 FORT 45+ COMP 1X28;Vetverbranders;17.85;21.00;-0.15;0.18
1079185;CANDEREL N/BRUISEN COMP 5X100 NAVUL;Suikervervangers;8.07;8.97;-0.10;0.11
3034402;CREMELINE+ CHOCOLADE Z/LACTOSE 4X125G;Proteïnenrijk;6.84;7.20;-0.05;0.05
2595585;SCHAR BOERENBROOD GESNEDEN 240G 6575;Glutenvrij;3.32;3.49;-0.05;0.05
3211075;FORTIMEL ENERGY MULTI FIBRE VANILLE 4X200ML;Vervangvoeding;10.16;10.69;-0.05;0.05
2930402;DELICAL MELKDRANK HP-HC RODE VRUCHTEN 4X200ML;Proteïnenrijk;7.75;8.16;-0.05;0.05
2648657;RESOURCE 2.0 FIBRE BOSVRUCHTEN 4X200ML 12100791;Vezelrijk;11.44;12.04;-0.05;0.05
2305324;MODIFAST INTENSIVE MILKSHAKE 3-PACK AAR-CHOCO-BAN.;Eiwitdieet-maaltijdvervangers;9.89;10.99;-0.10;0.11
1038298;PRODIA JAM ABRIKOZEN + FRUCTOSE 370G 6091;Suikervrij/arm;2.86;3.18;-0.10;0.11
2743565;RESOURCE HP HC PERZIK FLES 4X200ML;Vervangvoeding;9.83;10.35;-0.05;0.05
2455103;ELIMIN INTENSE GEL 56;Totaalformules;27.62;32.50;-0.15;0.18
2852879;DESMODIUM BE LIFE BIO NF POT GEL 90 VERV. 2487916;Detox;15.21;16.90;-0.10;0.11
2661361;TURBODRAINE FRAMBOOS DUO 2X500ML;Vochtafdrijvers;26.31;30.95;-0.15;0.18
1750991;ECOMIL KASTANJE 400G;Suikervrij/arm;11.50;12.78;-0.10;0.11
3129806;DELICAL FRUITDRINK FRUIT VD BOOMGAARD 4X200ML;Proteïnenrijk;7.75;8.16;-0.05;0.05
3140845;DELICAL MALTODEXTRIDINE PDR 350G;Vervangvoeding;3.91;4.12;-0.05;0.05
2305324;MODIFAST INTENSIVE MILKSHAKE 3-PACK AAR-CHOCO-BAN.;Eiwitdieet-maaltijdvervangers;9.89;10.99;-0.10;0.11
2618940;ELUSANES SINELINE GEL 60;Vetverbranders;14.36;16.90;-0.15;0.18
2551489;PRODIA BROODBELEG SPECULOOS ZS TOEGEVOEGD320G 5978;Suikervrij/arm;3.58;3.98;-0.10;0.11
2930303;DELICAL NUTRA CAKE FRAMBOOS ZAKJE 3X(3X35G);Proteïnenrijk;6.43;6.77;-0.05;0.05
2930881;PEPTAMEN NEUTRAL 500ML 12172215;Sondevoeding;9.59;10.10;-0.05;0.05
3041522;RENILON 7.5 ABRIKOOS FLES 4X125ML 570903;Vervangvoeding;12.28;12.93;-0.05;0.05
2293710;MODIFAST CONTROL REEP SINAAS-PURE CHOCOLADE 6;Eiwitdieet-maaltijdvervangers;8.68;9.65;-0.10;0.11
3033222;CEREAL NUT HP+ PRALINE 900G;Eiwitdieet-maaltijdvervangers;21.94;23.10;-0.05;0.05
2518918;FRESUBIN ENERGY DRINK VANILLE FL 4X200ML;Proteïnenrijk;8.25;8.68;-0.05;0.05
3113982;FRESUBIN 2KCAL CREME PRALINE POT 4X125G;Vervangvoeding;8.44;8.88;-0.05;0.05
2717684;FYTOSTAR THEE PLATTE BUIK RODE VRUCHTEN ZAKJE 20;Vetverbranders;4.00;4.45;-0.10;0.11
2086783;CALORILIGHT CAPS 60 69055;Vetblokkers;15.30;18.00;-0.15;0.18
